"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nivell_academic","Nombre"
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1023
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",4628
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1093
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3370
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1296
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",893
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",612
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",688
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",65
2021,7,"Horta-Guinardó",43,"Horta","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3289
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3110
2021,8,"Nou Barris",45,"Porta","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3200
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1754
2021,8,"Nou Barris",47,"Can Peguera","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",191
2021,8,"Nou Barris",48,"la Guineueta","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1737
2021,8,"Nou Barris",49,"Canyelles","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",586
2021,8,"Nou Barris",50,"les Roquetes","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1473
2021,8,"Nou Barris",51,"Verdun","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1331
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2821
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",660
2021,8,"Nou Barris",54,"Torre Baró","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",216
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",875
2021,8,"Nou Barris",56,"Vallbona","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",78
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",834
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",185
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1270
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",6686
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3498
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1780
2021,9,"Sant Andreu",63,"Navas","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2710
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",4483
2021,10,"Sant Martí",65,"el Clot","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3006
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1698
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",955
2021,10,"Sant Martí",68,"el Poblenou","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",3547
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",1265
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2194
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2232
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2893
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Batxillerat superior / BUP / COU / FPII / CFGM grau mitjà",2945
2021,1,"Ciutat Vella",1,"el Raval","Dones","Estudis universitaris / CFGS grau superior",5789
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Estudis universitaris / CFGS grau superior",3422
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Estudis universitaris / CFGS grau superior",2426
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Estudis universitaris / CFGS grau superior",4781
2021,2,"Eixample",5,"el Fort Pienc","Dones","Estudis universitaris / CFGS grau superior",6574
2021,2,"Eixample",6,"la Sagrada Família","Dones","Estudis universitaris / CFGS grau superior",10352
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Estudis universitaris / CFGS grau superior",11189
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Estudis universitaris / CFGS grau superior",10280
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Estudis universitaris / CFGS grau superior",12605
2021,2,"Eixample",10,"Sant Antoni","Dones","Estudis universitaris / CFGS grau superior",7282
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Estudis universitaris / CFGS grau superior",5902
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Estudis universitaris / CFGS grau superior",76
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Estudis universitaris / CFGS grau superior",2593
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Estudis universitaris / CFGS grau superior",1674
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Estudis universitaris / CFGS grau superior",2665
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Estudis universitaris / CFGS grau superior",2637
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Estudis universitaris / CFGS grau superior",3546
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Estudis universitaris / CFGS grau superior",7304
2021,4,"Les Corts",19,"les Corts","Dones","Estudis universitaris / CFGS grau superior",9668
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Estudis universitaris / CFGS grau superior",4542
2021,4,"Les Corts",21,"Pedralbes","Dones","Estudis universitaris / CFGS grau superior",2638
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Estudis universitaris / CFGS grau superior",902
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Estudis universitaris / CFGS grau superior",5682
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Estudis universitaris / CFGS grau superior",3817
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Estudis universitaris / CFGS grau superior",6012
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Estudis universitaris / CFGS grau superior",11519
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Estudis universitaris / CFGS grau superior",7236
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Estudis universitaris / CFGS grau superior",3258
2021,6,"Gràcia",29,"el Coll","Dones","Estudis universitaris / CFGS grau superior",1240
2021,6,"Gràcia",30,"la Salut","Dones","Estudis universitaris / CFGS grau superior",2846
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Estudis universitaris / CFGS grau superior",12246
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Estudis universitaris / CFGS grau superior",7544
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Estudis universitaris / CFGS grau superior",4486
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Estudis universitaris / CFGS grau superior",1426
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Estudis universitaris / CFGS grau superior",5945
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Estudis universitaris / CFGS grau superior",1533
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Estudis universitaris / CFGS grau superior",2594
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Estudis universitaris / CFGS grau superior",1177
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Estudis universitaris / CFGS grau superior",793
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Estudis universitaris / CFGS grau superior",763
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Estudis universitaris / CFGS grau superior",948
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Estudis universitaris / CFGS grau superior",97
2021,7,"Horta-Guinardó",43,"Horta","Dones","Estudis universitaris / CFGS grau superior",3618
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Estudis universitaris / CFGS grau superior",3243
2021,8,"Nou Barris",45,"Porta","Dones","Estudis universitaris / CFGS grau superior",2642
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Estudis universitaris / CFGS grau superior",1353
2021,8,"Nou Barris",47,"Can Peguera","Dones","Estudis universitaris / CFGS grau superior",113
2021,8,"Nou Barris",48,"la Guineueta","Dones","Estudis universitaris / CFGS grau superior",1522
2021,8,"Nou Barris",49,"Canyelles","Dones","Estudis universitaris / CFGS grau superior",513
2021,8,"Nou Barris",50,"les Roquetes","Dones","Estudis universitaris / CFGS grau superior",842
2021,8,"Nou Barris",51,"Verdun","Dones","Estudis universitaris / CFGS grau superior",877
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Estudis universitaris / CFGS grau superior",1898
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Estudis universitaris / CFGS grau superior",373
2021,8,"Nou Barris",54,"Torre Baró","Dones","Estudis universitaris / CFGS grau superior",121
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Estudis universitaris / CFGS grau superior",423
2021,8,"Nou Barris",56,"Vallbona","Dones","Estudis universitaris / CFGS grau superior",66
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Estudis universitaris / CFGS grau superior",552
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Estudis universitaris / CFGS grau superior",93
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Estudis universitaris / CFGS grau superior",960
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Estudis universitaris / CFGS grau superior",7879
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Estudis universitaris / CFGS grau superior",3940
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Estudis universitaris / CFGS grau superior",2071
2021,9,"Sant Andreu",63,"Navas","Dones","Estudis universitaris / CFGS grau superior",3106
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Estudis universitaris / CFGS grau superior",6462
2021,10,"Sant Martí",65,"el Clot","Dones","Estudis universitaris / CFGS grau superior",3945
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Estudis universitaris / CFGS grau superior",2816
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Estudis universitaris / CFGS grau superior",2295
2021,10,"Sant Martí",68,"el Poblenou","Dones","Estudis universitaris / CFGS grau superior",5898
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Estudis universitaris / CFGS grau superior",2504
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Estudis universitaris / CFGS grau superior",1644
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Estudis universitaris / CFGS grau superior",2775
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Estudis universitaris / CFGS grau superior",2851
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Estudis universitaris / CFGS grau superior",2316
2021,1,"Ciutat Vella",1,"el Raval","Dones","No consta",237
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","No consta",59
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","No consta",57
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","No consta",102
2021,2,"Eixample",5,"el Fort Pienc","Dones","No consta",162
2021,2,"Eixample",6,"la Sagrada Família","Dones","No consta",204
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","No consta",245
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","No consta",199
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","No consta",268
2021,2,"Eixample",10,"Sant Antoni","Dones","No consta",178
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","No consta",206
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","No consta",11
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","No consta",261
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","No consta",53
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","No consta",86
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","No consta",132
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","No consta",115
2021,3,"Sants-Montjuïc",18,"Sants","Dones","No consta",195
2021,4,"Les Corts",19,"les Corts","Dones","No consta",248
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","No consta",132
2021,4,"Les Corts",21,"Pedralbes","Dones","No consta",125
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","No consta",51
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","No consta",223
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","No consta",137
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","No consta",205
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","No consta",356
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","No consta",198
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","No consta",87
2021,6,"Gràcia",29,"el Coll","Dones","No consta",40
2021,6,"Gràcia",30,"la Salut","Dones","No consta",85
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","No consta",247
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","No consta",184
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","No consta",111
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","No consta",49
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","No consta",190
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","No consta",87
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","No consta",209
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","No consta",78
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","No consta",48
2021,7,"Horta-Guinardó",40,"Montbau","Dones","No consta",24
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","No consta",22
2021,7,"Horta-Guinardó",42,"la Clota","Dones","No consta",1
2021,7,"Horta-Guinardó",43,"Horta","Dones","No consta",152
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","No consta",151
2021,8,"Nou Barris",45,"Porta","Dones","No consta",145
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","No consta",101
2021,8,"Nou Barris",47,"Can Peguera","Dones","No consta",21
2021,8,"Nou Barris",48,"la Guineueta","Dones","No consta",107
2021,8,"Nou Barris",49,"Canyelles","Dones","No consta",46
2021,8,"Nou Barris",50,"les Roquetes","Dones","No consta",108
2021,8,"Nou Barris",51,"Verdun","Dones","No consta",93
2021,8,"Nou Barris",52,"la Prosperitat","Dones","No consta",159
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","No consta",56
2021,8,"Nou Barris",54,"Torre Baró","Dones","No consta",28
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","No consta",86
2021,8,"Nou Barris",56,"Vallbona","Dones","No consta",18
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","No consta",80
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","No consta",18
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","No consta",114
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","No consta",318
2021,9,"Sant Andreu",61,"la Sagrera","Dones","No consta",158
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","No consta",86
2021,9,"Sant Andreu",63,"Navas","Dones","No consta",116
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","No consta",180
2021,10,"Sant Martí",65,"el Clot","Dones","No consta",157
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","No consta",90
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","No consta",92
2021,10,"Sant Martí",68,"el Poblenou","Dones","No consta",218
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","No consta",96
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","No consta",181
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","No consta",125
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","No consta",145
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","No consta",193
2021,1,"Ciutat Vella",1,"el Raval","Homes","Sense estudis",156
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Sense estudis",89
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Sense estudis",81
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Sense estudis",62
2021,2,"Eixample",5,"el Fort Pienc","Homes","Sense estudis",83
2021,2,"Eixample",6,"la Sagrada Família","Homes","Sense estudis",141
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Sense estudis",36
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Sense estudis",66
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Sense estudis",115
2021,2,"Eixample",10,"Sant Antoni","Homes","Sense estudis",103
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Sense estudis",147
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Sense estudis",10
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Sense estudis",199
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Sense estudis",50
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Sense estudis",79
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Sense estudis",99
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Sense estudis",144
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Sense estudis",174
2021,4,"Les Corts",19,"les Corts","Homes","Sense estudis",91
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Sense estudis",92
2021,4,"Les Corts",21,"Pedralbes","Homes","Sense estudis",5
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Sense estudis",6
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Sense estudis",27
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Sense estudis",3
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Sense estudis",15
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Sense estudis",20
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Sense estudis",26
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Sense estudis",50
2021,6,"Gràcia",29,"el Coll","Homes","Sense estudis",31
2021,6,"Gràcia",30,"la Salut","Homes","Sense estudis",28
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Sense estudis",108
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Sense estudis",83
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Sense estudis",121
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Sense estudis",37
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Sense estudis",132
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Sense estudis",30
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Sense estudis",330
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Sense estudis",102
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Sense estudis",73
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Sense estudis",50
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Sense estudis",31
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Sense estudis",5
2021,7,"Horta-Guinardó",43,"Horta","Homes","Sense estudis",197
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Sense estudis",156
2021,8,"Nou Barris",45,"Porta","Homes","Sense estudis",242
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Sense estudis",134
2021,8,"Nou Barris",47,"Can Peguera","Homes","Sense estudis",14
2021,8,"Nou Barris",48,"la Guineueta","Homes","Sense estudis",127
2021,8,"Nou Barris",49,"Canyelles","Homes","Sense estudis",67
2021,8,"Nou Barris",50,"les Roquetes","Homes","Sense estudis",138
2021,8,"Nou Barris",51,"Verdun","Homes","Sense estudis",123
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Sense estudis",312
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Sense estudis",34
2021,8,"Nou Barris",54,"Torre Baró","Homes","Sense estudis",25
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Sense estudis",81
2021,8,"Nou Barris",56,"Vallbona","Homes","Sense estudis",9
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Sense estudis",79
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Sense estudis",15
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Sense estudis",76
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Sense estudis",229
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Sense estudis",140
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Sense estudis",60
2021,9,"Sant Andreu",63,"Navas","Homes","Sense estudis",86
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Sense estudis",136
2021,10,"Sant Martí",65,"el Clot","Homes","Sense estudis",88
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Sense estudis",51
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Sense estudis",10
2021,10,"Sant Martí",68,"el Poblenou","Homes","Sense estudis",110
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Sense estudis",64
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Sense estudis",236
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Sense estudis",90
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Sense estudis",166
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Sense estudis",273
2021,1,"Ciutat Vella",1,"el Raval","Homes","Estudis primaris / certificat d'escolaritat / EGB",5967
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Estudis primaris / certificat d'escolaritat / EGB",3386
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Estudis primaris / certificat d'escolaritat / EGB",1329
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Estudis primaris / certificat d'escolaritat / EGB",1605
2021,2,"Eixample",5,"el Fort Pienc","Homes","Estudis primaris / certificat d'escolaritat / EGB",1476
2021,2,"Eixample",6,"la Sagrada Família","Homes","Estudis primaris / certificat d'escolaritat / EGB",2104
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Estudis primaris / certificat d'escolaritat / EGB",1000
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Estudis primaris / certificat d'escolaritat / EGB",1070
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Estudis primaris / certificat d'escolaritat / EGB",1866
2021,2,"Eixample",10,"Sant Antoni","Homes","Estudis primaris / certificat d'escolaritat / EGB",1759
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Estudis primaris / certificat d'escolaritat / EGB",3293
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Estudis primaris / certificat d'escolaritat / EGB",206
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Estudis primaris / certificat d'escolaritat / EGB",3022
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Estudis primaris / certificat d'escolaritat / EGB",618
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Estudis primaris / certificat d'escolaritat / EGB",1043
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Estudis primaris / certificat d'escolaritat / EGB",1292
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Estudis primaris / certificat d'escolaritat / EGB",1707
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Estudis primaris / certificat d'escolaritat / EGB",2804
2021,4,"Les Corts",19,"les Corts","Homes","Estudis primaris / certificat d'escolaritat / EGB",1410
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Estudis primaris / certificat d'escolaritat / EGB",915
2021,4,"Les Corts",21,"Pedralbes","Homes","Estudis primaris / certificat d'escolaritat / EGB",157
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Estudis primaris / certificat d'escolaritat / EGB",159
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Estudis primaris / certificat d'escolaritat / EGB",512
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Estudis primaris / certificat d'escolaritat / EGB",205
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Estudis primaris / certificat d'escolaritat / EGB",401
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Estudis primaris / certificat d'escolaritat / EGB",591
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Estudis primaris / certificat d'escolaritat / EGB",484
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Estudis primaris / certificat d'escolaritat / EGB",525
2021,6,"Gràcia",29,"el Coll","Homes","Estudis primaris / certificat d'escolaritat / EGB",385
2021,6,"Gràcia",30,"la Salut","Homes","Estudis primaris / certificat d'escolaritat / EGB",495
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Estudis primaris / certificat d'escolaritat / EGB",1741
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Estudis primaris / certificat d'escolaritat / EGB",1211
